credito_id,cliente_id,fecha_desembolso,producto_credito,monto_credito,plazo_meses,tasa_interes_mensual,valor_cuota_pactada,canal_originacion,score_interno_originacion,relacion_cuota_ingreso,politica_aprobacion,estado_credito_operativo,tasa_outlier,mora_30,max_dias_mora_6m,pct_pagadas_tiempo,n_cuotas_con_mora,fecha_registro,departamento,ciudad,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,canal_adquisicion,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,email_hash,score_externo_nulo,edad_sospechosa,total_eventos,dias_activo,logins,pagos_iniciados,pagos_exitosos,pagos_fallidos,consultas_saldo,simulaciones_credito,solicitudes_soporte,pct_exitosos,pct_abandonados,sesion_promedio_seg,tasa_conversion_pago,prob_mora,banda_riesgo
CR000460,CL00415,2024-06-24,Crédito consumo digital,900000,24,0.0228,49000,Web,758,0.0206,Automática,Activo,0,0,20,0.8333333333333334,1,2024-01-13,Tolima,Ibagué,39,M,2,Sin información,Microempresario,2380000.0,Aliado comercial,513.0,False,0,Android,hash_735462,0,0,13,778,6,1,0,0,5,0,1,0.9230769230769232,0.0,150.46153846153845,0.0,0.4165799597277814,"Alto
(35-60%)"
CR000461,CL00415,2025-08-21,Microcrédito,3400000,6,0.0389,646000,Web,774,0.2714,Automática,Finalizado,0,0,17,0.6666666666666666,2,2024-01-13,Tolima,Ibagué,39,M,2,Sin información,Microempresario,2380000.0,Aliado comercial,513.0,False,0,Android,hash_735462,0,0,13,778,6,1,0,0,5,0,1,0.9230769230769232,0.0,150.46153846153845,0.0,0.5594363450548231,"Alto
(35-60%)"
CR000462,CL00416,2025-06-01,Crédito consumo digital,1650000,12,0.0358,172000,Aliado,874,0.0435,Automática,Activo,0,0,0,1.0,0,2023-01-24,Risaralda,Pereira,29,F,1,Bachiller,Comerciante,3950000.0,App orgánico,610.0,True,2,iOS,hash_687069,0,0,14,991,6,0,3,1,3,0,1,0.7857142857142857,0.0714285714285714,122.78571428571428,0.0,0.21146294856747588,"Medio
(15-35%)"
CR000463,CL00416,2023-11-20,Avance de nómina,1200000,12,0.0249,117000,App,900,0.0296,Automática,Finalizado,0,0,0,1.0,0,2023-01-24,Risaralda,Pereira,29,F,1,Bachiller,Comerciante,3950000.0,App orgánico,610.0,True,2,iOS,hash_687069,0,0,14,991,6,0,3,1,3,0,1,0.7857142857142857,0.0714285714285714,122.78571428571428,0.0,0.19227518006879551,"Medio
(15-35%)"
CR000464,CL00417,2024-05-27,Microcrédito,2500000,6,0.0302,462000,App,900,0.14,Automática,Mora severa,0,1,109,0.8333333333333334,1,2023-08-15,Antioquia,Medellín,52,M,2,Técnico/Tecnólogo,Comerciante,3300000.0,Aliado comercial,634.0,True,4,Android,hash_445215,0,0,28,929,8,3,2,1,8,0,3,0.75,0.1071428571428571,164.5,0.6666666666666666,0.37756026790667363,"Alto
(35-60%)"
CR000465,CL00417,2023-10-15,Crédito consumo digital,450000,18,0.0355,34000,Aliado,900,0.0103,Automática,Finalizado,0,0,0,1.0,0,2023-08-15,Antioquia,Medellín,52,M,2,Técnico/Tecnólogo,Comerciante,3300000.0,Aliado comercial,634.0,True,4,Android,hash_445215,0,0,28,929,8,3,2,1,8,0,3,0.75,0.1071428571428571,164.5,0.6666666666666666,0.24871047084250197,"Medio
(15-35%)"
CR000466,CL00417,2026-01-26,Microcrédito,2050000,6,0.0385,389000,Call center,869,0.1179,Automática,Activo,0,0,4,0.6666666666666666,1,2023-08-15,Antioquia,Medellín,52,M,2,Técnico/Tecnólogo,Comerciante,3300000.0,Aliado comercial,634.0,True,4,Android,hash_445215,0,0,28,929,8,3,2,1,8,0,3,0.75,0.1071428571428571,164.5,0.6666666666666666,0.3384085264666036,"Medio
(15-35%)"
CR000467,CL00418,2025-12-31,Crédito libre inversión,1650000,6,0.0269,301000,App,815,0.0865,Automática,Activo,0,0,0,1.0,0,2024-10-18,Bogotá D.C.,Bogotá,37,F,3,Universitario,Independiente,3480000.0,Campaña digital,530.0,False,0,Android,hash_395625,0,0,8,442,4,0,1,0,2,1,0,0.875,0.125,237.25,0.0,0.48509849241468056,"Alto
(35-60%)"
CR000468,CL00420,2024-06-15,Crédito consumo digital,1550000,12,0.0203,147000,App,789,0.0735,Automática,Finalizado,0,0,0,1.0,0,2023-01-24,Santander,Bucaramanga,37,M,3,Posgrado,Estudiante,2000000.0,Aliado comercial,520.0,False,2,Android,hash_171468,0,0,7,954,2,2,1,0,2,0,0,0.8571428571428571,0.1428571428571428,116.57142857142856,0.5,0.46225635949842625,"Alto
(35-60%)"
CR000470,CL00422,2025-12-12,Crédito consumo digital,3550000,6,0.0223,639000,App,900,0.1551,Automática,Activo,0,0,0,0.8,0,2025-01-04,Antioquia,Medellín,54,F,4,Técnico/Tecnólogo,Microempresario,4120000.0,Campaña digital,765.0,True,2,iOS,hash_222772,0,0,8,321,3,1,0,0,2,0,0,1.0,0.0,114.5,0.0,0.1036767424059028,"Bajo
(< 15%)"
CR000471,CL00424,2025-09-02,Microcrédito,2500000,9,0.0303,322000,Aliado,776,0.1188,Automática,Activo,0,0,6,0.8333333333333334,1,2025-05-10,Bogotá D.C.,Bogotá,46,M,1,Posgrado,Empleado,2710000.0,Referido,582.0,False,1,Android,hash_941464,0,0,18,305,4,4,2,0,3,2,2,0.7222222222222222,0.1666666666666666,140.22222222222223,0.5,0.5690106802012751,"Alto
(35-60%)"
CR000472,CL00424,2025-12-20,Crédito libre inversión,7150000,24,0.0325,434000,App,810,0.1601,Automática,Mora moderada,0,1,57,0.5,2,2025-05-10,Bogotá D.C.,Bogotá,46,M,1,Posgrado,Empleado,2710000.0,Referido,582.0,False,1,Android,hash_941464,0,0,18,305,4,4,2,0,3,2,2,0.7222222222222222,0.1666666666666666,140.22222222222223,0.5,0.588862194410874,"Alto
(35-60%)"
CR000473,CL00425,2025-07-24,Avance de nómina,1850000,3,0.0224,644000,App,900,0.1651,Automática,Finalizado,0,0,22,0.6666666666666666,1,2024-09-26,Cundinamarca,Soacha,42,M,2,Sin información,Empleado,3900000.0,Aliado comercial,480.0,False,0,Android,hash_250494,0,0,3,178,2,0,1,0,0,0,0,0.6666666666666666,0.3333333333333333,136.0,0.0,0.42073931705742984,"Alto
(35-60%)"
CR000474,CL00426,2025-10-13,Crédito consumo digital,1800000,9,0.0278,229000,Web,819,0.1487,Automática,Activo,0,0,15,0.5,3,2023-07-16,Antioquia,Medellín,50,M,3,Técnico/Tecnólogo,Conductor/Repartidor,1540000.0,Campaña digital,524.0,True,2,iOS,hash_645501,0,0,7,863,1,1,1,1,2,0,1,0.5714285714285714,0.1428571428571428,159.42857142857142,1.0,0.5042780677159727,"Alto
(35-60%)"
CR000475,CL00427,2025-09-05,Crédito consumo digital,1800000,9,0.0303,232000,Web,831,0.0875,Automática,Activo,0,0,4,0.8333333333333334,1,2025-05-28,Atlántico,Barranquilla,26,M,3,Bachiller,Comerciante,2650000.0,Call center,473.0,False,2,iOS,hash_655877,0,0,14,333,3,1,2,0,5,1,0,0.9285714285714286,0.0714285714285714,162.5,2.0,0.4089001255722402,"Alto
(35-60%)"
CR000476,CL00427,2025-11-11,Microcrédito,800000,6,0.0449,155000,Aliado,812,0.0585,Automática,Mora severa,0,1,63,0.1666666666666666,4,2025-05-28,Atlántico,Barranquilla,26,M,3,Bachiller,Comerciante,2650000.0,Call center,473.0,False,2,iOS,hash_655877,0,0,14,333,3,1,2,0,5,1,0,0.9285714285714286,0.0714285714285714,162.5,2.0,0.4891428032036842,"Alto
(35-60%)"
CR000477,CL00428,2025-04-22,Avance de nómina,750000,3,0.028,264000,App,591,0.1217,Manual,Finalizado,0,0,0,1.0,0,2025-01-11,Antioquia,Medellín,43,M,4,Técnico/Tecnólogo,Empleado,2170000.0,Referido,588.0,True,0,Android,hash_966262,1,0,7,367,2,1,1,0,0,0,3,0.5714285714285714,0.0,134.57142857142858,1.0,0.4371191517172892,"Alto
(35-60%)"
CR000478,CL00430,2025-09-10,Crédito consumo digital,2650000,12,0.0381,279000,Call center,826,0.0813,Automática,Mora moderada,0,1,32,0.8333333333333334,1,2026-01-10,Antioquia,Medellín,19,F,6,Bachiller,Empleado,3430000.0,Campaña digital,630.0,False,0,Android,hash_818590,0,0,28,103,7,2,4,0,10,2,2,0.8571428571428571,0.0714285714285714,178.67857142857142,2.0,0.40766199024943317,"Alto
(35-60%)"
CR000479,CL00430,2026-01-18,Avance de nómina,1150000,9,0.0267,145000,App,900,0.0423,Automática,Activo,0,0,0,1.0,0,2026-01-10,Antioquia,Medellín,19,F,6,Bachiller,Empleado,3430000.0,Campaña digital,630.0,False,0,Android,hash_818590,0,0,28,103,7,2,4,0,10,2,2,0.8571428571428571,0.0714285714285714,178.67857142857142,2.0,0.2491193705558133,"Medio
(15-35%)"
CR000480,CL00430,2025-11-03,Avance de nómina,1900000,3,0.0285,670000,Aliado,881,0.1953,Automática,Finalizado,0,0,0,1.0,0,2026-01-10,Antioquia,Medellín,19,F,6,Bachiller,Empleado,3430000.0,Campaña digital,630.0,False,0,Android,hash_818590,0,0,28,103,7,2,4,0,10,2,2,0.8571428571428571,0.0714285714285714,178.67857142857142,2.0,0.30891727195026564,"Medio
(15-35%)"
CR000481,CL00431,2023-12-15,Crédito libre inversión,5200000,3,0.0199,1803000,App,763,0.6703,Excepción,Finalizado,0,0,27,0.3333333333333333,2,2023-11-20,Santander,Bucaramanga,24,F,2,Universitario,Independiente,2690000.0,App orgánico,491.0,False,0,Android,hash_722673,0,0,20,879,3,5,3,1,5,0,2,0.8,0.05,157.8,0.6,0.6010494578490913,"Muy alto
(> 60%)"
CR000482,CL00431,2025-09-27,Microcrédito,1250000,18,0.0383,97000,App,732,0.0361,Automática,Activo,0,0,4,0.6666666666666666,2,2023-11-20,Santander,Bucaramanga,24,F,2,Universitario,Independiente,2690000.0,App orgánico,491.0,False,0,Android,hash_722673,0,0,20,879,3,5,3,1,5,0,2,0.8,0.05,157.8,0.6,0.5310066082701319,"Alto
(35-60%)"
CR000483,CL00431,2025-09-21,Crédito consumo digital,800000,3,0.0201,277000,Aliado,820,0.103,Automática,Finalizado,0,0,0,1.0,0,2023-11-20,Santander,Bucaramanga,24,F,2,Universitario,Independiente,2690000.0,App orgánico,491.0,False,0,Android,hash_722673,0,0,20,879,3,5,3,1,5,0,2,0.8,0.05,157.8,0.6,0.40932443834071536,"Alto
(35-60%)"
CR000484,CL00433,2025-12-24,Crédito consumo digital,1800000,6,0.0323,335000,Web,831,0.0748,Automática,Activo,0,0,0,1.0,0,2025-08-19,Bogotá D.C.,Bogotá,33,M,6,Sin información,Microempresario,4480000.0,App orgánico,624.0,True,0,Android,hash_533855,0,0,8,227,4,2,0,0,1,0,1,0.75,0.125,187.75,0.0,0.20866237470802193,"Medio
(15-35%)"
CR000485,CL00434,2025-08-06,Crédito libre inversión,2350000,12,0.0309,237000,App,569,0.0905,Manual,Activo,0,0,22,0.5,3,2025-03-24,Norte de Santander,Cúcuta,43,F,1,Técnico/Tecnólogo,Conductor/Repartidor,2620000.0,App orgánico,588.0,False,0,Android,hash_171524,1,0,11,270,6,0,0,0,3,1,1,0.7272727272727273,0.1818181818181818,121.0909090909091,0.0,0.4535769950072312,"Alto
(35-60%)"
CR000487,CL00436,2025-07-27,Crédito consumo digital,700000,3,0.0281,247000,App,774,0.135,Automática,Finalizado,0,0,0,1.0,0,2023-05-27,Bogotá D.C.,Bogotá,37,M,2,Universitario,Empleado,1830000.0,Aliado comercial,505.0,True,1,Web,hash_437232,0,0,10,993,3,1,0,0,2,1,2,0.8,0.0,92.2,0.0,0.41409750223570413,"Alto
(35-60%)"
CR000488,CL00437,2025-04-28,Crédito consumo digital,850000,6,0.0277,156000,Call center,814,0.0796,Automática,Finalizado,0,0,26,0.8333333333333334,1,2025-01-05,Bogotá D.C.,Bogotá,52,M,3,Sin información,Comerciante,1960000.0,Referido,662.0,False,1,Android,hash_205940,0,0,12,401,2,2,0,2,3,0,1,0.75,0.0,174.08333333333334,0.0,0.27975692188302176,"Medio
(15-35%)"
CR000489,CL00438,2024-08-27,Crédito consumo digital,1500000,6,0.0201,268000,App,900,0.077,Automática,Finalizado,0,0,0,1.0,0,2024-08-06,Santander,Bucaramanga,22,M,3,Universitario,Empleado,3480000.0,Aliado comercial,709.0,True,1,iOS,hash_424792,0,0,15,501,3,1,3,1,4,0,2,0.7333333333333333,0.0666666666666666,162.06666666666666,3.0,0.1758270721586238,"Medio
(15-35%)"
CR000490,CL00438,2025-07-27,Avance de nómina,1000000,6,0.0238,181000,Aliado,900,0.052,Automática,Finalizado,0,0,0,1.0,0,2024-08-06,Santander,Bucaramanga,22,M,3,Universitario,Empleado,3480000.0,Aliado comercial,709.0,True,1,iOS,hash_424792,0,0,15,501,3,1,3,1,4,0,2,0.7333333333333333,0.0666666666666666,162.06666666666666,3.0,0.18549905225181734,"Medio
(15-35%)"
CR000491,CL00439,2024-10-27,Crédito consumo digital,2000000,3,0.0299,707000,App,874,0.1817,Automática,Mora moderada,0,1,53,0.6666666666666666,1,2024-09-22,Bogotá D.C.,Bogotá,19,M,2,Universitario,Empleado,3890000.0,Referido,624.0,False,2,Android,hash_881707,0,0,5,101,2,1,0,0,2,0,0,0.8,0.2,161.6,0.0,0.43775282141342325,"Alto
(35-60%)"
CR000492,CL00440,2025-07-19,Microcrédito,1600000,18,0.0424,129000,App,766,0.1554,Automática,Mora moderada,0,1,58,0.5,3,2025-04-25,Bogotá D.C.,Bogotá,35,F,5,Universitario,Desempleado,830000.0,App orgánico,520.0,False,2,iOS,hash_616404,0,0,6,170,2,2,0,1,0,0,1,0.6666666666666666,0.0,115.16666666666669,0.0,0.5784263198370572,"Alto
(35-60%)"
CR000493,CL00441,2025-10-24,Microcrédito,500000,6,0.0285,92000,Aliado,756,0.1484,Automática,Mora severa,0,1,108,0.5,3,2025-07-08,Antioquia,Medellín,40,F,3,Bachiller,Desempleado,620000.0,Call center,548.0,False,0,Android,hash_925325,0,0,12,208,6,2,1,0,0,0,0,0.9166666666666666,0.0833333333333333,222.33333333333331,0.5,0.6862403565031072,"Muy alto
(> 60%)"
CR000495,CL00442,2025-10-06,Crédito consumo digital,900000,3,0.0335,320000,App,548,0.1208,Manual,Mora moderada,0,1,32,0.6666666666666666,1,2025-06-23,Cundinamarca,Soacha,36,F,3,Bachiller,Empleado,2650000.0,Referido,588.0,True,0,iOS,hash_957398,1,0,18,244,4,6,2,1,2,0,1,0.7222222222222222,0.1666666666666666,193.22222222222223,0.3333333333333333,0.5461152400474386,"Alto
(35-60%)"
CR000496,CL00442,2025-07-04,Crédito consumo digital,1600000,6,0.0229,288000,Aliado,598,0.1087,Manual,Mora moderada,0,1,42,0.6666666666666666,2,2025-06-23,Cundinamarca,Soacha,36,F,3,Bachiller,Empleado,2650000.0,Referido,588.0,True,0,iOS,hash_957398,1,0,18,244,4,6,2,1,2,0,1,0.7222222222222222,0.1666666666666666,193.22222222222223,0.3333333333333333,0.5676904149830482,"Alto
(35-60%)"
CR000497,CL00443,2025-11-13,Microcrédito,2550000,12,0.0445,279000,Call center,878,0.0883,Automática,Activo,0,0,1,0.6666666666666666,1,2024-05-17,Norte de Santander,Cúcuta,19,F,3,Sin información,Conductor/Repartidor,3160000.0,Campaña digital,568.0,False,1,Android,hash_154645,0,0,14,658,3,2,3,0,2,2,1,0.7857142857142857,0.1428571428571428,100.78571428571428,1.5,0.49893274670502535,"Alto
(35-60%)"
CR000498,CL00443,2026-01-10,Crédito libre inversión,2800000,3,0.0289,988000,App,859,0.3127,Automática,Mora moderada,0,1,51,0.0,3,2024-05-17,Norte de Santander,Cúcuta,19,F,3,Sin información,Conductor/Repartidor,3160000.0,Campaña digital,568.0,False,1,Android,hash_154645,0,0,14,658,3,2,3,0,2,2,1,0.7857142857142857,0.1428571428571428,100.78571428571428,1.5,0.5991258457494186,"Alto
(35-60%)"
CR000499,CL00444,2025-09-06,Microcrédito,5000000,9,0.0315,647000,App,898,0.1609,Automática,Activo,0,0,0,1.0,0,2025-02-27,Antioquia,Medellín,35,F,3,Técnico/Tecnólogo,Empleado,4020000.0,Campaña digital,676.0,True,2,iOS,hash_799438,0,0,6,217,2,1,1,0,0,0,2,0.6666666666666666,0.0,146.5,1.0,0.21876537753751316,"Medio
(15-35%)"
CR000500,CL00445,2026-02-14,Crédito libre inversión,5050000,9,0.0268,639000,App,825,0.2708,Automática,Activo,0,0,0,0.6666666666666666,0,2024-09-22,Antioquia,Medellín,23,M,3,Bachiller,Independiente,2360000.0,App orgánico,604.0,True,4,Android,hash_556120,0,0,10,463,3,0,1,1,4,0,1,0.7,0.1,163.5,0.0,0.46608102347140706,"Alto
(35-60%)"
CR000502,CL00447,2025-07-02,Crédito libre inversión,9450000,12,0.0199,893000,Aliado,900,0.1436,Automática,Activo,0,0,0,1.0,0,2023-12-20,Cundinamarca,Soacha,40,F,3,Técnico/Tecnólogo,Microempresario,6220000.0,Campaña digital,815.0,False,1,Android,hash_978383,0,0,16,786,7,1,3,1,3,1,0,0.875,0.0625,103.1875,3.0,0.15265784398430904,"Medio
(15-35%)"
CR000503,CL00447,2024-10-17,Crédito consumo digital,2700000,3,0.0299,954000,App,900,0.1534,Automática,Finalizado,0,0,0,1.0,0,2023-12-20,Cundinamarca,Soacha,40,F,3,Técnico/Tecnólogo,Microempresario,6220000.0,Campaña digital,815.0,False,1,Android,hash_978383,0,0,16,786,7,1,3,1,3,1,0,0.875,0.0625,103.1875,3.0,0.14485531235676924,"Bajo
(< 15%)"
CR000504,CL00449,2025-12-16,Crédito consumo digital,500000,12,0.0376,53000,App,628,0.0791,Automática,Mora moderada,0,1,45,0.0,4,2025-06-25,Valle del Cauca,Cali,31,M,1,Sin información,Desempleado,670000.0,App orgánico,389.0,False,0,Android,hash_374383,0,0,12,217,3,1,2,0,2,3,0,0.8333333333333334,0.1666666666666666,174.16666666666666,2.0,0.687652706767782,"Muy alto
(> 60%)"
CR000505,CL00449,2025-12-26,Crédito libre inversión,400000,3,0.0214,139000,App,689,0.2075,Automática,Finalizado,0,0,29,0.0,3,2025-06-25,Valle del Cauca,Cali,31,M,1,Sin información,Desempleado,670000.0,App orgánico,389.0,False,0,Android,hash_374383,0,0,12,217,3,1,2,0,2,3,0,0.8333333333333334,0.1666666666666666,174.16666666666666,2.0,0.6777652134921243,"Muy alto
(> 60%)"
CR000507,CL00450,2025-06-12,Crédito consumo digital,1750000,9,0.0212,216000,App,860,0.0774,Automática,Finalizado,0,0,0,1.0,0,2025-02-22,Valle del Cauca,Cali,25,No informa,1,Posgrado,Comerciante,2790000.0,Referido,529.0,False,1,Android,hash_556566,0,0,21,400,7,1,2,0,7,2,2,0.7142857142857143,0.1904761904761904,194.0,2.0,0.35876446516147026,"Alto
(35-60%)"
CR000508,CL00451,2024-11-22,Crédito consumo digital,1100000,6,0.0374,208000,Aliado,900,0.1189,Automática,Finalizado,0,0,0,1.0,0,2023-04-08,Bogotá D.C.,Bogotá,35,F,2,Bachiller,Empleado,1750000.0,Referido,598.0,True,3,Android,hash_199280,0,0,8,1069,3,2,1,0,1,0,1,0.75,0.125,155.25,0.5,0.32962081873314636,"Medio
(15-35%)"
CR000509,CL00452,2025-11-01,Crédito consumo digital,650000,12,0.0326,66000,App,897,0.0278,Automática,Activo,0,0,4,0.8333333333333334,1,2023-05-24,Tolima,Ibagué,46,M,2,Técnico/Tecnólogo,Microempresario,2370000.0,App orgánico,545.0,False,2,Android,hash_371609,0,0,18,924,6,3,3,0,3,0,3,0.5555555555555556,0.2777777777777778,152.44444444444446,1.0,0.42913977011109067,"Alto
(35-60%)"
CR000510,CL00453,2024-03-01,Crédito consumo digital,1450000,6,0.0219,261000,App,795,0.0853,Automática,Finalizado,0,0,0,1.0,0,2023-09-25,Cundinamarca,Soacha,26,M,4,Universitario,Conductor/Repartidor,3060000.0,Campaña digital,556.0,False,3,Android,hash_907856,0,0,13,847,5,3,3,0,2,0,0,0.8461538461538461,0.1538461538461538,183.23076923076923,1.0,0.42792889885970836,"Alto
(35-60%)"
CR000511,CL00453,2023-12-29,Crédito libre inversión,3500000,12,0.0246,340000,Web,861,0.1111,Automática,Finalizado,0,0,26,0.8333333333333334,1,2023-09-25,Cundinamarca,Soacha,26,M,4,Universitario,Conductor/Repartidor,3060000.0,Campaña digital,556.0,False,3,Android,hash_907856,0,0,13,847,5,3,3,0,2,0,0,0.8461538461538461,0.1538461538461538,183.23076923076923,1.0,0.46351361254521023,"Alto
(35-60%)"
CR000512,CL00454,2025-06-24,Avance de nómina,2150000,12,0.0263,211000,App,887,0.0643,Automática,Activo,0,0,0,1.0,0,2024-10-30,Bogotá D.C.,Bogotá,41,M,2,Bachiller,Empleado,3280000.0,Campaña digital,574.0,False,0,Android,hash_958734,0,0,8,384,2,0,1,0,2,0,0,0.875,0.125,184.5,0.0,0.2765325244484048,"Medio
(15-35%)"
CR000513,CL00456,2025-06-16,Crédito libre inversión,8850000,6,0.0245,1604000,Aliado,854,1.2,Manual,Mora severa,0,1,63,0.6666666666666666,2,2024-04-29,Bogotá D.C.,Bogotá,28,M,5,Técnico/Tecnólogo,Empleado,3490000.0,Campaña digital,681.0,True,2,Android,hash_742931,0,0,11,663,2,1,0,1,4,0,2,0.5454545454545454,0.1818181818181818,207.0909090909091,0.0,0.3395207684874042,"Medio
(15-35%)"
CR000514,CL00458,2026-01-26,Microcrédito,4450000,9,0.0428,606000,Web,900,0.115,Automática,Activo,0,0,0,1.0,0,2025-09-27,Bogotá D.C.,Bogotá,26,F,4,Universitario,Empleado,5270000.0,Campaña digital,661.0,False,1,iOS,hash_643028,0,0,11,192,5,0,3,0,1,1,0,1.0,0.0,146.0,0.0,0.22177212922716613,"Medio
(15-35%)"
CR000515,CL00458,2026-01-28,Crédito consumo digital,3050000,18,0.0202,204000,Web,900,0.0387,Automática,Activo,0,0,0,1.0,0,2025-09-27,Bogotá D.C.,Bogotá,26,F,4,Universitario,Empleado,5270000.0,Campaña digital,661.0,False,1,iOS,hash_643028,0,0,11,192,5,0,3,0,1,1,0,1.0,0.0,146.0,0.0,0.1350182474863951,"Bajo
(< 15%)"
CR000516,CL00459,2025-10-15,Avance de nómina,4100000,12,0.0231,395000,Aliado,900,0.0434,Automática,Activo,0,0,0,1.0,0,2025-07-25,Bogotá D.C.,Bogotá,30,F,5,Bachiller,Empleado,9110000.0,Campaña digital,850.0,True,0,iOS,hash_992135,0,0,8,272,3,1,1,2,1,0,0,0.5,0.25,162.5,1.0,0.13270181619740537,"Bajo
(< 15%)"
CR000517,CL00460,2025-12-01,Avance de nómina,550000,9,0.0218,68000,App,803,0.0289,Automática,Activo,0,0,0,0.8,0,2026-01-07,Antioquia,Medellín,24,M,3,Bachiller,Empleado,2350000.0,App orgánico,623.0,True,1,iOS,hash_420589,0,0,14,109,3,3,2,0,2,0,3,0.6428571428571429,0.1428571428571428,136.85714285714286,0.6666666666666666,0.33428923025980206,"Medio
(15-35%)"
CR000518,CL00461,2025-08-20,Avance de nómina,1350000,6,0.0215,242000,App,867,0.1407,Automática,Finalizado,0,0,0,1.0,0,2025-05-26,Atlántico,Barranquilla,56,F,1,Bachiller,Empleado,1720000.0,Call center,631.0,True,0,iOS,hash_430057,0,0,7,260,3,0,1,1,1,0,1,0.5714285714285714,0.1428571428571428,180.42857142857144,0.0,0.27984811659751296,"Medio
(15-35%)"
CR000519,CL00462,2025-07-03,Microcrédito,2150000,9,0.0261,271000,App,838,0.0968,Automática,Finalizado,0,0,0,1.0,0,2025-02-23,Antioquia,Medellín,36,M,3,Bachiller,Independiente,2800000.0,Aliado comercial,660.0,False,0,Android,hash_861447,0,0,15,410,5,2,1,1,2,1,2,0.6,0.2,194.53333333333333,0.5,0.25748748859675996,"Medio
(15-35%)"
CR000520,CL00463,2025-05-24,Crédito libre inversión,3350000,18,0.0242,232000,App,839,0.0856,Automática,Activo,0,0,0,1.0,0,2024-08-02,Tolima,Ibagué,29,F,3,Bachiller,Empleado,2710000.0,App orgánico,624.0,False,4,Android,hash_183721,0,0,10,470,2,3,1,1,0,0,1,0.6,0.2,131.1,0.3333333333333333,0.29218937523643734,"Medio
(15-35%)"
CR000521,CL00464,2025-07-06,Crédito libre inversión,2050000,12,0.03,206000,Aliado,895,0.1205,Automática,Mora moderada,0,1,53,0.8333333333333334,1,2025-12-06,Tolima,Ibagué,38,No informa,1,Técnico/Tecnólogo,Independiente,1710000.0,Campaña digital,636.0,True,1,Android,hash_596409,0,0,5,114,2,0,1,0,2,0,0,0.8,0.2,178.0,0.0,0.4769556079601751,"Alto
(35-60%)"
CR000522,CL00467,2025-05-18,Crédito libre inversión,3150000,9,0.019,384000,App,787,0.2021,Automática,Mora moderada,0,1,51,0.3333333333333333,4,2024-05-24,Bogotá D.C.,Bogotá,42,M,2,Bachiller,Independiente,1900000.0,Campaña digital,493.0,False,0,Web,hash_642740,0,0,15,693,3,1,4,1,3,0,2,0.7333333333333333,0.0666666666666666,232.13333333333333,4.0,0.7048052408492024,"Muy alto
(> 60%)"
CR000523,CL00467,2024-06-30,Microcrédito,3100000,3,0.0357,1108000,App,665,0.5832,Excepción,Mora severa,0,1,60,0.0,3,2024-05-24,Bogotá D.C.,Bogotá,42,M,2,Bachiller,Independiente,1900000.0,Campaña digital,493.0,False,0,Web,hash_642740,0,0,15,693,3,1,4,1,3,0,2,0.7333333333333333,0.0666666666666666,232.13333333333333,4.0,0.615117359629256,"Muy alto
(> 60%)"
CR000524,CL00468,2026-02-12,Crédito libre inversión,4000000,12,0.0273,395000,App,900,0.0766,Automática,Activo,0,0,0,0.6666666666666666,0,2025-01-15,Meta,Villavicencio,44,M,5,Posgrado,Empleado,5160000.0,Campaña digital,779.0,True,0,Android,hash_749014,0,0,8,320,2,2,0,0,2,0,1,0.875,0.0,166.875,0.0,0.09381496019456277,"Bajo
(< 15%)"
CR000525,CL00469,2024-05-12,Crédito libre inversión,1100000,12,0.0306,111000,App,648,0.1078,Automática,Mora severa,0,0,19,0.3333333333333333,4,2024-01-23,Risaralda,Pereira,31,M,2,Universitario,Estudiante,1030000.0,Campaña digital,429.0,True,3,iOS,hash_790200,0,0,14,720,6,2,0,1,1,1,1,0.7857142857142857,0.0714285714285714,115.92857142857144,0.0,0.6012213561998252,"Muy alto
(> 60%)"
CR000526,CL00471,2024-10-30,Crédito consumo digital,450000,3,0.0321,160000,Web,646,0.1758,Automática,Finalizado,0,0,0,1.0,0,2024-09-25,Bogotá D.C.,Bogotá,33,F,2,Universitario,Estudiante,910000.0,App orgánico,370.0,True,2,Web,hash_335603,0,0,11,456,2,3,0,0,1,3,2,0.6363636363636364,0.1818181818181818,169.0909090909091,0.0,0.6180746771120973,"Muy alto
(> 60%)"
